Agency,UZA_Name,UACE_Code,Report_Year,Mode_Name,UZA_Area(Sq Miles),UZA_Pop,Service_Area(Sq Miles),Service_Area_Pop,Time_Period,VRM,VRH,UPT
"County of Mesa, dba: Grand Valley Transit","Grand Junction, CO",34273.0,2024,Bus,75.61,135973.0,69.0,119423.0,Annual Total,775811.0,50607.0,601750.0
"Fort Peck Tribes , dba: Fort Peck Transit Dial-A-Ride",Montana Non-UZA,30.0,2024,Demand Response,0.0,688772.0,,,Annual Total,82981.0,4458.0,14195.0
"Fort Peck Tribes , dba: Fort Peck Transit Dial-A-Ride",Montana Non-UZA,30.0,2024,Bus,0.0,688772.0,,,Annual Total,62442.0,2047.0,10387.0
"Bis-Man Transit Board, dba: Bis-Man Transit","Bismarck, ND",7921.0,2024,Demand Response,41.85,98198.0,56.0,103265.0,Annual Total,459183.0,33316.0,90207.0
"Bis-Man Transit Board, dba: Bis-Man Transit","Bismarck, ND",7921.0,2024,Bus,41.85,98198.0,56.0,103265.0,Annual Total,346255.0,21792.0,121538.0
"The City of Cheyenne, dba: Cheyenne Transit Program","Cheyenne, WY",16237.0,2024,Demand Response,33.87,79250.0,18.0,64610.0,Annual Total,196379.0,14351.0,37072.0
"The City of Cheyenne, dba: Cheyenne Transit Program","Cheyenne, WY",16237.0,2024,Bus,33.87,79250.0,18.0,64610.0,Annual Total,162876.0,11760.0,73428.0
"City of Loveland, Colorado, dba: City of Loveland Transit","Fort Collins, CO",30628.0,2024,Demand Response,117.98,326332.0,46.0,79352.0,Annual Total,65700.0,5237.0,11043.0
"City of Loveland, Colorado, dba: City of Loveland Transit","Fort Collins, CO",30628.0,2024,Bus,117.98,326332.0,46.0,79352.0,Annual Total,411371.0,23174.0,129983.0
"City of St. George, dba: SunTran","St. George, UT",77446.0,2024,Demand Response,61.03,134109.0,47.0,94600.0,Annual Total,50532.0,4895.0,5518.0
"City of St. George, dba: SunTran","St. George, UT",77446.0,2024,Bus,61.03,134109.0,47.0,94600.0,Annual Total,390145.0,25860.0,371666.0
"Cache Valley Transit District, dba: Connect Transit","Logan, UT",50959.0,2024,Demand Response,47.72,113927.0,33.0,117065.0,Annual Total,202928.0,16720.0,38621.0
"Cache Valley Transit District, dba: Connect Transit","Logan, UT",50959.0,2024,Bus,47.72,113927.0,33.0,117065.0,Annual Total,1117769.0,72439.0,1457031.0
"North Front Range Transportation and Air Quality Planning Council, dba: North Front Range MPO / VanGo","Fort Collins, CO",30628.0,2024,Vanpool,117.98,326332.0,56.0,143986.0,Annual Total,395365.0,7886.0,16508.0
"University of Montana, dba: ASUM Transportation","Missoula, MT",57736.0,2024,Bus,44.29,88109.0,10.0,40948.0,Annual Total,64996.0,6243.0,148142.0
Denver Regional Council of Governments,"Denver--Aurora, CO",23527.0,2024,Vanpool,644.54,2686147.0,461.0,2887496.0,Annual Total,1432594.0,30459.0,122249.0
"Fargo Park District , dba: Valley Senior Services","Fargo, ND--MN",29089.0,2024,Demand Response,77.73,216214.0,7243.0,220414.0,Annual Total,326199.0,26776.0,41084.0
"SESDAC, Inc , dba: Vermillion Public Transit",,,2024,Demand Response,0.0,,,,Annual Total,42592.0,4350.0,31801.0
"Stark County Council on Aging / Elder Care , dba: Dickinson Public Transit",,,2024,Demand Response,0.0,,,,Annual Total,227972.0,21382.0,52515.0
"Prowers County, dba: Prowers Area Transit",,,2024,Demand Response,0.0,,,,Annual Total,74356.0,6370.0,22613.0
"City of Mitchell, dba: Palace Transit",,,2024,Demand Response,0.0,,,,Annual Total,188031.0,20171.0,89858.0
"Garfield County , dba: Big Dry Transit",,,2024,Demand Response,0.0,,,,Annual Total,59078.0,2335.0,6403.0
"City of Black Hawk, dba: The Black Hawk & Central City Tramway",,,2024,Bus,0.0,,,,Annual Total,66518.0,8850.0,147361.0
"South Big Horn Senior Citizens, Inc., dba: South Big Horn Senior Citizens Center",,,2024,Demand Response,0.0,,,,Annual Total,22121.0,946.0,3369.0
"Fremont County Association of Governments, dba: Wind River Transportation Authority",,,2024,Demand Response,0.0,,,,Annual Total,138356.0,4680.0,18079.0
"Fremont County Association of Governments, dba: Wind River Transportation Authority",,,2024,Bus,0.0,,,,Annual Total,156932.0,6306.0,10579.0
"Devils Lake, dba: Devils Lake Transit",,,2024,Demand Response,0.0,,,,Annual Total,47804.0,6584.0,23872.0
"James River Senior Citizens Center, Inc., dba: JRSC Center & Public Transit",,,2024,Demand Response,0.0,,,,Annual Total,140133.0,13430.0,44757.0
South Central Adult Services,,,2024,Demand Response,0.0,,,,Annual Total,978324.0,58328.0,76585.0
South Central Adult Services,,,2024,Demand Response,0.0,,,,Annual Total,104017.0,3806.0,25007.0
"City of Aberdeen, dba: Ride Line Transportation Services",,,2024,Demand Response,0.0,,,,Annual Total,191939.0,18921.0,66369.0
Pembina County Meals and Transportation,,,2024,Demand Response,0.0,,,,Annual Total,104043.0,5386.0,6967.0
"Dickey County Senior Citizens, dba: Dickey County Public Transportation",,,2024,Demand Response,0.0,,,,Annual Total,24167.0,2985.0,5555.0
"Crook County Senior Services, Inc.",,,2024,Demand Response,0.0,,,,Annual Total,62250.0,2673.0,2440.0
"Liberty County , dba: Liberty County Transit",,,2024,Demand Response,0.0,,,,Annual Total,22332.0,3872.0,6189.0
"Carter County, dba: Carter Charter",,,2024,Demand Response,0.0,,,,Annual Total,57979.0,1687.0,1368.0
"Helena, City of, dba: Capital Transit","Helena, MT",38161.0,2024,Demand Response,31.68,52380.0,18.0,36682.0,Annual Total,170323.0,13242.0,53562.0
Rosebud Health Care Center,,,2024,Demand Response,0.0,,,,Annual Total,47800.0,2036.0,3266.0
University of Wyoming,,,2024,Demand Response,0.0,,,,Annual Total,98686.0,13636.0,32589.0
University of Wyoming,,,2024,Bus,0.0,,,,Annual Total,262810.0,27652.0,320419.0
"Ravalli County Council on Aging, dba: BitterRoot Bus",,,2024,Demand Response,0.0,,,,Annual Total,103432.0,7816.0,12522.0
"Liberty Place, Inc., dba: Whitehall Public Transportation",,,2024,Demand Response,0.0,,,,Annual Total,68473.0,1575.0,12358.0
"Gunnison Valley Rural Transportation Authority, dba: Gunnison Valley RTA",,,2024,Commuter Bus,0.0,,,,Annual Total,859128.0,29789.0,393006.0
"Gunnison Valley Rural Transportation Authority, dba: Gunnison Valley RTA",,,2024,Demand Response,0.0,,,,Annual Total,37916.0,5064.0,12321.0
"Buffalo Senior Center Inc., dba: Buffalo Area Transit System",,,2024,Demand Response,0.0,,,,Annual Total,62575.0,8606.0,14711.0
"Nutrition United, dba: Rolette County Transit",,,2024,Demand Response,0.0,,,,Annual Total,206517.0,6962.0,9205.0
People's Transit,,,2024,Demand Response,0.0,,,,Annual Total,236541.0,16656.0,73696.0
"City of Brandon, dba: Brandon City Transit, Inc",,,2024,Demand Response,0.0,,,,Annual Total,23717.0,3124.0,10801.0
"Eagle County, dba: ECO Transit",,,2024,Bus,0.0,,,,Annual Total,973285.0,34460.0,1027297.0
Mountain Express,,,2024,Demand Response,0.0,,,,Annual Total,35480.0,1269.0,2630.0
Mountain Express,,,2024,Demand Response,0.0,,,,Annual Total,59740.0,11035.0,62273.0
Mountain Express,,,2024,Bus,0.0,,,,Annual Total,173815.0,15333.0,600507.0
"Williston Council for the Aging , dba: Northwest Dakota Public Transit",,,2024,Demand Response,0.0,,,,Annual Total,118405.0,10105.0,27913.0
"Summit County, dba: Summit Stage",,,2024,Commuter Bus,0.0,,,,Annual Total,227874.0,8348.0,79920.0
"Summit County, dba: Summit Stage",,,2024,Demand Response,0.0,,,,Annual Total,62782.0,5279.0,5946.0
"Summit County, dba: Summit Stage",,,2024,Bus,0.0,,,,Annual Total,1317492.0,72215.0,1285716.0
"East Central Council of Local Governments, dba: Outback Express",,,2024,Demand Response,0.0,,,,Annual Total,20130.0,1050.0,1356.0
"Campbell County Senior Citizens Association Inc, dba: Campbell County Senior Center",,,2024,Demand Response,0.0,,,,Annual Total,37078.0,2404.0,22782.0
"Sanders County Council on Aging, dba: Sanders County Transportation",,,2024,Demand Response,0.0,,,,Annual Total,123905.0,7241.0,15145.0
"Urban Transportation District of Dawson County, dba: Dawson Urban Transit",,,2024,Demand Response,0.0,,,,Annual Total,66013.0,6871.0,16267.0
"Powder River County, dba: Powder River County Transportation",,,2024,Demand Response,0.0,,414.0,749350.0,Annual Total,127505.0,4112.0,3155.0
"Dolores County, dba: Senior and Public Transportation",,,2024,Demand Response,0.0,,,,Annual Total,65014.0,2414.0,3610.0
"Toole County, dba: Northern Transit Interlocal",,,2024,Bus,0.0,,,,Annual Total,133048.0,3928.0,21008.0
"Town of Breckenridge, dba: Free Ride",,,2024,Bus,0.0,,,,Annual Total,571608.0,50855.0,1208760.0
"Community Coordinated Transportation Systems, dba: River Cities Public Transit",,,2024,Demand Response,0.0,,,,Annual Total,866707.0,53076.0,237888.0
"Lincoln County Transportation Service, Inc., dba: Lincoln County Transportation Service",,,2024,Demand Response,0.0,,,,Annual Total,95201.0,5105.0,6502.0
"Mineral County Pioneer Council, Inc., dba: Mineral County Transportation Services",,,2024,Demand Response,0.0,,,,Annual Total,17687.0,649.0,1236.0
"Silver Bow County, dba: Butte Silver Bow Transit",,,2024,Demand Response,0.0,,,,Annual Total,62058.0,6963.0,12013.0
"Silver Bow County, dba: Butte Silver Bow Transit",,,2024,Bus,0.0,,,,Annual Total,166066.0,10954.0,179735.0
"City of Burlington, dba: Outback Express",,,2024,Demand Response,0.0,,,,Annual Total,13442.0,960.0,10161.0
Custer County,,,2024,Demand Response,0.0,,,,Annual Total,95202.0,8354.0,19496.0
Rural Office of Community Services,,,2024,Demand Response,0.0,,25.0,34000.0,Annual Total,779783.0,43569.0,89798.0
"Valley County , dba: Valley County Transit",,,2024,Demand Response,0.0,,,,Annual Total,123822.0,17134.0,48027.0
"Lake County Council on Aging, dba: Lake Community Transit",,,2024,Demand Response,0.0,,,,Annual Total,38310.0,1837.0,791.0
"Lake County Council on Aging, dba: Lake Community Transit",,,2024,Demand Response,0.0,,,,Annual Total,16418.0,1130.0,1468.0
"Riverton Senior Center, dba: Riverton Public Transportation Service",,,2024,Demand Response,0.0,,,,Annual Total,49271.0,6345.0,15183.0
"City of Steamboat Springs, dba: Steamboat Springs Transit",,,2024,Commuter Bus,0.0,,,,Annual Total,120438.0,5247.0,42466.0
"City of Steamboat Springs, dba: Steamboat Springs Transit",,,2024,Demand Response,0.0,,,,Annual Total,6756.0,504.0,925.0
"City of Steamboat Springs, dba: Steamboat Springs Transit",,,2024,Demand Response,0.0,,,,Annual Total,53802.0,6000.0,29740.0
"City of Steamboat Springs, dba: Steamboat Springs Transit",,,2024,Bus,0.0,,,,Annual Total,353114.0,26145.0,1094682.0
Brookings Area Transit Authority,,,2024,Demand Response,0.0,,,,Annual Total,467265.0,34586.0,153081.0
"Southern Teton Area Rapid Transit, dba: START Bus",,,2024,Demand Response,0.0,,,,Annual Total,0.0,0.0,0.0
"Southern Teton Area Rapid Transit, dba: START Bus",,,2024,Demand Response,0.0,,,,Annual Total,20118.0,1797.0,5389.0
"Southern Teton Area Rapid Transit, dba: START Bus",,,2024,Demand Response,0.0,,,,Annual Total,0.0,0.0,0.0
"Southern Teton Area Rapid Transit, dba: START Bus",,,2024,Demand Response,0.0,,,,Annual Total,158071.0,17771.0,172508.0
"Southern Teton Area Rapid Transit, dba: START Bus",,,2024,Bus,0.0,,,,Annual Total,63948.0,2040.0,24780.0
"Southern Teton Area Rapid Transit, dba: START Bus",,,2024,Bus,0.0,,,,Annual Total,741046.0,47137.0,789053.0
"Southern Teton Area Rapid Transit, dba: START Bus",,,2024,Bus,0.0,,,,Annual Total,0.0,0.0,0.0
"Southern Teton Area Rapid Transit, dba: START Bus",,,2024,Bus,0.0,,,,Annual Total,44928.0,1920.0,64991.0
"Southern Colorado Community Action Agency, Inc., dba: Road Runner Transit / Ignacio Senior Center",,,2024,Commuter Bus,0.0,,,,Annual Total,190769.0,5066.0,5012.0
"Southern Colorado Community Action Agency, Inc., dba: Road Runner Transit / Ignacio Senior Center",,,2024,Demand Response,0.0,,,,Annual Total,60022.0,3478.0,8526.0
"Southern Colorado Community Action Agency, Inc., dba: Road Runner Transit / Ignacio Senior Center",,,2024,Bus,0.0,,,,Annual Total,63885.0,2149.0,3239.0
"East Dakota Transit, Inc.",,,2024,Demand Response,0.0,,,,Annual Total,25681.0,4217.0,13421.0
"Senior Citizens Council, dba: Goose Creek Transit",,,2024,Demand Response,0.0,,,,Annual Total,101017.0,14046.0,25951.0
"Senior Citizens Council, dba: Goose Creek Transit",,,2024,Bus,0.0,,,,Annual Total,96529.0,7536.0,30439.0
"Kenmare Wheels & Meals, dba: Kenmare Transit",,,2024,Demand Response,0.0,,,,Annual Total,13765.0,1774.0,6213.0
"North Big Horn Senior Center, Inc., dba: North Big Horn Senior Center",,,2024,Demand Response,0.0,,,,Annual Total,32275.0,1730.0,12028.0
"Missoula Ravalli Transportation Management Association, dba: I Ride Vanpool",,,2024,Vanpool,0.0,,,,Annual Total,273578.0,6555.0,19434.0
"Montezuma County, dba: MoCo Public Transportation",,,2024,Demand Response,0.0,,,,Annual Total,85200.0,4109.0,8140.0
Opportunity Link,,,2024,Bus,0.0,,149.0,426230.0,Annual Total,117826.0,5292.0,31363.0
"Daniels Memorial Healthcare Foundation, dba: Daniels County Transportation",,,2024,Demand Response,0.0,,,,Annual Total,10605.0,576.0,1096.0
"City of Durango, dba: Durango Transit",,,2024,Demand Response,0.0,,,,Annual Total,23436.0,2138.0,3142.0
"City of Durango, dba: Durango Transit",,,2024,Bus,0.0,,,,Annual Total,533002.0,27982.0,454919.0
"Hot Springs County Senior Citizens Center, Inc.",,,2024,Demand Response,0.0,,,,Annual Total,29805.0,4716.0,11378.0
Town of Limon,,,2024,Demand Response,0.0,,,,Annual Total,7962.0,1123.0,4225.0
"Converse County Aging Services, dba: Douglas Senior Center and Glenrock Senior Center",,,2024,Demand Response,0.0,,,,Annual Total,61288.0,4329.0,20103.0
"Sweetwater County Transit Authority, dba: STAR Transit",,,2024,Demand Response,0.0,,,,Annual Total,100693.0,6239.0,19034.0
"Flathead County , dba: Mountain Climber Transit",,,2024,Demand Response,0.0,,,,Annual Total,190627.0,19730.0,55584.0
"Flathead County , dba: Mountain Climber Transit",,,2024,Bus,0.0,,,,Annual Total,24834.0,1016.0,5044.0
"Northeastern Colorado Association of Local Governments, dba: County Express / Prairie Express",,,2024,Demand Response,0.0,,,,Annual Total,514653.0,25348.0,70946.0
"Northeastern Colorado Association of Local Governments, dba: County Express / Prairie Express",,,2024,Bus,0.0,,,,Annual Total,89451.0,6417.0,26878.0
"Lander Senior Citizens Center, Inc., dba: Lander Senior Center",,,2024,Demand Response,0.0,,,,Annual Total,46013.0,6927.0,12633.0
Phillips Transit Authority,,,2024,Demand Response,0.0,,,,Annual Total,41577.0,4130.0,20934.0
"City of La Junta, dba: La Junta Transit",,,2024,Demand Response,0.0,,,,Annual Total,30211.0,3580.0,17287.0
"Huerfano/Las Animas Area Council of Governments, dba: South Central Council of Governments",,,2024,Demand Response,0.0,,,,Annual Total,166809.0,7734.0,16475.0
"Kidder-Emmons County Senior Services , dba: Kidder County Transit",,,2024,Demand Response,0.0,,,,Annual Total,48342.0,1814.0,4098.0
"Cavalier County Senior Meals & Services, dba: Cavalier County Transit",,,2024,Demand Response,0.0,,,,Annual Total,18940.0,2349.0,8454.0
"Human Resource Development Council District IX, Inc., dba: Galavan / Streamline","Bozeman, MT",9514.0,2024,Demand Response,21.39,59080.0,13.0,57494.0,Annual Total,108140.0,9325.0,17696.0
"Human Resource Development Council District IX, Inc., dba: Galavan / Streamline","Bozeman, MT",9514.0,2024,Bus,21.39,59080.0,13.0,57494.0,Annual Total,273560.0,20607.0,148397.0
"Fergus County Council on Aging, dba: Central Montana Shuttle",,,2024,Demand Response,0.0,,,,Annual Total,87692.0,7396.0,20331.0
"Neighbor to Neighbor Volunteers, dba: Mountain Valley Transit",,,2024,Demand Response,0.0,,,,Annual Total,242720.0,11370.0,21118.0
West River Transit,,,2024,Demand Response,0.0,,,,Annual Total,195357.0,10477.0,27214.0
Cedar City,,,2024,Demand Response,0.0,,,,Annual Total,36845.0,2651.0,6259.0
Cedar City,,,2024,Bus,0.0,,,,Annual Total,48374.0,3103.0,10290.0
Benson County Transportation,,,2024,Demand Response,0.0,,,,Annual Total,28416.0,842.0,613.0
Eppson Center for Seniors,,,2024,Demand Response,0.0,,,,Annual Total,32046.0,3663.0,8874.0
"West River Transit Authority, Inc., dba: Prairie Hills Transit",,,2024,Demand Response,0.0,,,,Annual Total,719582.0,49549.0,132421.0
"Glen-wood, Inc. , dba: Quality Transit",,,2024,Demand Response,0.0,,2882.0,2401378.0,Annual Total,107741.0,8494.0,30281.0
"Big Sky Transportation District, dba: Skyline",,,2024,Demand Response,0.0,,,,Annual Total,142213.0,10820.0,90864.0
"Big Sky Transportation District, dba: Skyline",,,2024,Bus,0.0,,,,Annual Total,446065.0,20265.0,178268.0
"Town of Mountain Village, dba: Mountain Village Transit",,,2024,Demand Response,0.0,,,,Annual Total,0.0,0.0,0.0
"Town of Mountain Village, dba: Mountain Village Transit",,,2024,Bus,0.0,,,,Annual Total,47842.0,3182.0,52555.0
"Town of Mountain Village, dba: Mountain Village Transit",,,2024,Aerial Tramway,0.0,,,,Annual Total,4126465.0,369094.0,3126851.0
"Uinta Senior Citizens, Inc.",,,2024,Demand Response,0.0,,,,Annual Total,21803.0,2812.0,4630.0
"City of Glenwood Springs, dba: Ride Glenwood Springs",,,2024,Bus,0.0,,,,Annual Total,116048.0,10010.0,266588.0
"Richland County , dba: Richland County Transportation Service",,,2024,Demand Response,0.0,,,,Annual Total,66759.0,5608.0,27243.0
Uintah Basin Association of Governments,,,2024,Demand Response,0.0,,,,Annual Total,3800.0,389.0,1612.0
Uintah Basin Association of Governments,,,2024,Bus,0.0,,,,Annual Total,263712.0,11470.0,29004.0
"Can-Do Transportation, dba: Towner County Transportation",,,2024,Demand Response,0.0,,,,Annual Total,50698.0,3461.0,3924.0
"City of Laurel, dba: Laurel Transit",,,2024,Demand Response,0.0,,,,Annual Total,8601.0,1630.0,2662.0
"Town of Snowmass Village, dba: Village Shuttle",,,2024,Bus,0.0,,,,Annual Total,356088.0,33622.0,488671.0
"Cody Council on Aging, Inc., dba: Cody Senior Center",,,2024,Demand Response,0.0,,,,Annual Total,23248.0,3891.0,10126.0
"Senior Resource Development Agency, Pueblo, Inc.","Pueblo, CO",72613.0,2024,Demand Response,54.7,120642.0,2386.0,110841.0,Annual Total,233062.0,15041.0,26127.0
"Senior Resource Development Agency, Pueblo, Inc.","Pueblo, CO",72613.0,2024,Bus,54.7,120642.0,2386.0,110841.0,Annual Total,256565.0,6730.0,6486.0
"Southwest Transportation Services, dba: Southwest Public Transit",,,2024,Demand Response,0.0,,,,Annual Total,112176.0,6293.0,10101.0
"West Yellowstone Foundation, Inc., dba: West Yellowstone Foundation",,,2024,Demand Response,0.0,,452.0,178000.0,Annual Total,24629.0,939.0,1409.0
Golden Valley/Billings County Council On Aging,,,2024,Demand Response,0.0,,,,Annual Total,112670.0,3768.0,3068.0
"Yankton Transit, Inc.",,,2024,Demand Response,0.0,,,,Annual Total,174591.0,14470.0,77585.0
"Canon City Golden Age Council, Inc, dba: Fremont County Transit",,,2024,Demand Response,0.0,,,,Annual Total,86373.0,6006.0,7227.0
"City of Cripple Creek, dba: Cripple Creek Transit",,,2024,Demand Response,0.0,,,,Annual Total,29409.0,3204.0,28225.0
"City of Cripple Creek, dba: Cripple Creek Transit",,,2024,Bus,0.0,,,,Annual Total,19840.0,2016.0,6706.0
"Carbon County Senior Services, Inc.",,,2024,Demand Response,0.0,,,,Annual Total,20789.0,2142.0,17497.0
"Archuleta County, dba: Mountain Express Transit",,,2024,Demand Response,0.0,,,,Annual Total,24001.0,2148.0,1124.0
"Archuleta County, dba: Mountain Express Transit",,,2024,Bus,0.0,,,,Annual Total,55768.0,3709.0,8253.0
Park City Municipal Corporation,,,2024,Demand Response,0.0,,,,Annual Total,49847.0,4820.0,7597.0
Park City Municipal Corporation,,,2024,Bus,0.0,,,,Annual Total,1163720.0,92351.0,1681930.0
"Via Mobility Services, dba: Via","Boulder, CO",9298.0,2024,Demand Response,25.45,120828.0,2500.0,2991231.0,Annual Total,801710.0,59621.0,147418.0
"Goshen County Senior Friendship Center, dba: Senior Friendship Center",,,2024,Demand Response,0.0,,,,Annual Total,54051.0,3965.0,16774.0
Weston County Senior Services,,,2024,Demand Response,0.0,,,,Annual Total,43111.0,3680.0,15337.0
Roaring Fork Transportation Authority,,,2024,Commuter Bus,0.0,,,,Annual Total,2054604.0,94428.0,1654599.0
Roaring Fork Transportation Authority,,,2024,Demand Response,0.0,,,,Annual Total,77646.0,8777.0,14476.0
Roaring Fork Transportation Authority,,,2024,Bus,0.0,,,,Annual Total,877896.0,82655.0,1986538.0
Roaring Fork Transportation Authority,,,2024,Bus Rapid Transit,0.0,,,,Annual Total,1703308.0,62968.0,1109421.0
"Hazen Busing Project, dba: Hazen Busing",,,2024,Demand Response,0.0,,,,Annual Total,26921.0,5219.0,19480.0
"Walsh County Transportation Program , dba: Walsh County Public Transportation Program",,,2024,Demand Response,0.0,,,,Annual Total,41456.0,2377.0,4795.0
Community Coordinated Transportation System,"Sioux Falls, SD",82252.0,2024,Demand Response,67.9,194283.0,51.0,141400.0,Annual Total,123961.0,16043.0,60633.0
"Silver Key Senior Services, Inc","Colorado Springs, CO",18856.0,2024,Demand Response,200.36,632494.0,100.0,752000.0,Annual Total,194667.0,19049.0,33880.0
Rendezvous Pointe,,,2024,Demand Response,0.0,,,,Annual Total,25306.0,454.0,937.0
Souris Basin Transit,"Minot, ND",57655.0,2024,Demand Response,26.67,50925.0,27.0,50949.0,Annual Total,486631.0,36634.0,86557.0
"City of Minot , dba: Minot City Transit","Minot, ND",57655.0,2024,Bus,26.67,50925.0,17.0,47759.0,Annual Total,187389.0,12753.0,81945.0
"Services for Seniors, Inc., dba: Services for Seniors",,,2024,Demand Response,0.0,,,,Annual Total,18799.0,4402.0,8396.0
"Northern Cheyenne Tribe, dba: Northern Cheyenne Tribal Transit Program",Montana Non-UZA,30.0,2024,Bus,0.0,688772.0,,,Annual Total,33622.0,1154.0,3668.0
Oglala Sioux Tribe,South Dakota Non-UZA,46.0,2024,Bus,0.0,599629.0,4400.0,34044.0,Annual Total,297396.0,8532.0,12234.0
"Spirit Lake Tribe, dba: Spirit Lake Tribal Transit",North Dakota Non-UZA,38.0,2024,Demand Response,0.0,403127.0,,,Annual Total,195883.0,8240.0,11489.0
"Confederated Salish and Kootenai Tribes, dba: CSKT Transit",Montana Non-UZA,30.0,2024,Commuter Bus,0.0,688772.0,,,Annual Total,138972.0,3245.0,2396.0
"Confederated Salish and Kootenai Tribes, dba: CSKT Transit",Montana Non-UZA,30.0,2024,Demand Response,0.0,688772.0,,,Annual Total,365436.0,16256.0,24883.0
Sitting Bull College,North Dakota Non-UZA,38.0,2024,Demand Response,0.0,403127.0,3563.0,8645.0,Annual Total,201111.0,9019.0,17478.0
Turtle Mountain Band of Chippewa Indian,North Dakota Non-UZA,38.0,2024,Demand Response,0.0,403127.0,,,Annual Total,90576.0,6377.0,3236.0
"Blackfeet Nation , dba: Blackfeet Transit Program",Montana Non-UZA,30.0,2024,Demand Response,0.0,688772.0,,,Annual Total,202173.0,10558.0,16657.0
Cheyenne River Sioux Tribe,South Dakota Non-UZA,46.0,2024,Demand Response,0.0,599629.0,,,Annual Total,278993.0,13864.0,23481.0
Chippewa Cree Tribe,Montana Non-UZA,30.0,2024,Demand Response,0.0,688772.0,,,Annual Total,75045.0,2478.0,6955.0
Chippewa Cree Tribe,Montana Non-UZA,30.0,2024,Bus,0.0,688772.0,,,Annual Total,62243.0,1280.0,2846.0
"Fort Belknap Indian Community, dba: Fort Belknap Transit",Montana Non-UZA,30.0,2024,Demand Response,0.0,688772.0,,,Annual Total,21751.0,482.0,553.0
"Fort Belknap Indian Community, dba: Fort Belknap Transit",Montana Non-UZA,30.0,2024,Bus,0.0,688772.0,,,Annual Total,56598.0,1380.0,4801.0
"Lower Brule Sioux Tribe, dba: Red Tail Express",South Dakota Non-UZA,46.0,2024,Demand Response,0.0,599629.0,,,Annual Total,327207.0,10193.0,13585.0
"Rosebud Sioux Tribe, dba: RST Transit Services",South Dakota Non-UZA,46.0,2024,Demand Response,0.0,599629.0,,,Annual Total,277909.0,20179.0,62277.0
"Crow Tribe of Indians, dba: Crow Nation Transit",Montana Non-UZA,30.0,2024,Bus,0.0,688772.0,,,Annual Total,244005.0,6537.0,11171.0
Yankton Sioux Tribe,South Dakota Non-UZA,46.0,2024,Demand Response,0.0,599629.0,,,Annual Total,16792.0,695.0,487.0
Yankton Sioux Tribe,South Dakota Non-UZA,46.0,2024,Bus,0.0,599629.0,,,Annual Total,74020.0,2956.0,2628.0
"Ute Tribe, dba: Ute Tribe Transit",Utah Non-UZA,49.0,2024,Demand Response,0.0,647581.0,,,Annual Total,16709.0,573.0,497.0
"Ute Tribe, dba: Ute Tribe Transit",Utah Non-UZA,49.0,2024,Bus,0.0,647581.0,,,Annual Total,23349.0,955.0,483.0
Sisseton-Wahpeton Oyate,South Dakota Non-UZA,46.0,2024,Demand Response,0.0,599629.0,,,Annual Total,154681.0,5853.0,16634.0
"Montrose County Senior Citizens Transportation, Inc., dba: All Points Transit",,,2024,Demand Response,0.0,,,,Annual Total,258594.0,20531.0,27042.0
"Montrose County Senior Citizens Transportation, Inc., dba: All Points Transit",,,2024,Bus,0.0,,,,Annual Total,337691.0,19434.0,27359.0
City of Dillon,,,2024,Demand Response,0.0,,,,Annual Total,15717.0,1979.0,8988.0
"Fallon County , dba: Fallon County Transportation System",,,2024,Demand Response,0.0,,,,Annual Total,48724.0,3444.0,5725.0
"Powell County , dba: Powell County Public Transit",,,2024,Demand Response,0.0,,,,Annual Total,63035.0,3390.0,7899.0
"Powell Senior Citizens A-Go Go, Inc., dba: Powell Senior Center",,,2024,Demand Response,0.0,,,,Annual Total,17033.0,1664.0,6254.0
Wildrose Public Transportation,,,2024,Demand Response,0.0,,,,Annual Total,56941.0,2561.0,4646.0
"Washakie County Senior Citizens Center, dba: Worland Van-Go Public Transportation",,,2024,Demand Response,0.0,,,,Annual Total,40231.0,4454.0,8191.0
"Town of Winter Park, dba: The Lift",,,2024,Commuter Bus,0.0,,,,Annual Total,111399.0,5085.0,31458.0
"Town of Winter Park, dba: The Lift",,,2024,Demand Response,0.0,,,,Annual Total,19301.0,3743.0,7854.0
"Town of Winter Park, dba: The Lift",,,2024,Bus,0.0,,,,Annual Total,411779.0,26292.0,477864.0
"Town of Telluride, dba: Galloping Goose",,,2024,Bus,0.0,,,,Annual Total,76414.0,9482.0,137932.0
"Town of Avon, dba: Avon Transit",,,2024,Bus,0.0,,,,Annual Total,196994.0,14459.0,541155.0
"Teller Senior Coalition, dba: TSC Transit",,,2024,Demand Response,0.0,,,,Annual Total,239813.0,12876.0,11188.0
"Teller Senior Coalition, dba: TSC Transit",,,2024,Bus,0.0,,,,Annual Total,1860.0,235.0,776.0
High Valley Transit District,,,2024,Demand Response,0.0,,,,Annual Total,1408474.0,78830.0,350909.0
High Valley Transit District,,,2024,Bus,0.0,,,,Annual Total,929842.0,50651.0,832921.0
High Valley Transit District,,,2024,Bus,0.0,,,,Annual Total,239600.0,19949.0,264536.0
"Town of Estes Park, dba: The Peak",,,2024,Bus,0.0,,,,Annual Total,59770.0,5409.0,86819.0
"Disability Services, Inc., dba: Envida","Colorado Springs, CO",18856.0,2024,Demand Response,200.36,632494.0,275.0,515853.0,Annual Total,468310.0,30323.0,43681.0
