table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Annual Estimates of the Resident Population for Metropolitan Statistical Areas in the United States and Puerto Rico: April 1, 2020 to July 1, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geographic Area,"April 1, 2020 Estimates Base",Population Estimate (as of July 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2020,2021,2022,2023,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Lakewood-New Brunswick, NJ Metro Division","2,489,385","2,487,580","2,505,596","2,515,940","2,533,600","2,561,540",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Nassau County-Suffolk County, NY Metro Division","2,921,718","2,912,759","2,926,111","2,916,390","2,915,081","2,928,347",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Newark, NJ Metro Division","2,220,605","2,214,884","2,213,469","2,216,638","2,241,055","2,277,892",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..New York-Jersey City-White Plains, NY-NJ Metro Division","12,451,704","12,375,885","12,069,420","11,970,876","12,037,135","12,172,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Niles, MI Metro Area","154,539","154,426","153,598","153,064","152,651","152,703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".North Port-Bradenton-Sarasota, FL Metro Area","833,724","837,900","862,535","894,767","916,536","934,956",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Norwich-New London-Willimantic, CT Metro Area","280,432","278,379","278,855","279,398","280,622","282,602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Ocala, FL Metro Area","375,902","377,464","385,024","396,661","412,338","428,905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Odessa, TX Metro Area","165,182","165,511","160,809","161,480","165,450","170,022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Ogden, UT Metro Area","637,196","639,155","646,810","653,107","660,120","667,681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Oklahoma City, OK Metro Area","1,425,732","1,430,032","1,444,078","1,462,926","1,481,480","1,497,821",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Olympia-Lacey-Tumwater, WA Metro Area","294,802","296,018","298,241","298,645","299,519","302,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Omaha, NE-IA Metro Area","967,595","969,176","972,875","978,390","988,866","1,001,010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Orlando-Kissimmee-Sanford, FL Metro Area","2,673,387","2,680,593","2,699,313","2,783,767","2,864,544","2,940,513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Oshkosh-Neenah, WI Metro Area","171,718","171,796","170,590","171,049","172,105","173,307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Owensboro, KY Metro Area","112,465","112,531","112,208","112,485","113,003","113,583",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Oxnard-Thousand Oaks-Ventura, CA Metro Area","844,363","843,808","840,009","835,032","833,071","835,427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Paducah, KY-IL Metro Area","103,486","103,454","102,938","102,507","102,446","102,395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Palm Bay-Melbourne-Titusville, FL Metro Area","606,607","608,792","618,000","631,956","646,705","658,447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Panama City-Panama City Beach, FL Metro Area","200,521","199,857","204,404","211,158","217,967","226,221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Parkersburg-Vienna, WV Metro Area","89,489","89,333","88,887","88,459","87,941","87,681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Pensacola-Ferry Pass-Brent, FL Metro Area","509,902","511,634","517,219","522,590","531,603","538,928",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Peoria, IL Metro Area","369,176","368,313","365,663","363,597","363,874","364,565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","6,245,017","6,242,286","6,254,431","6,252,024","6,280,902","6,330,422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Camden, NJ Metro Division","1,287,630","1,287,420","1,293,359","1,299,041","1,308,977","1,321,286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Montgomery County-Bucks County-Chester County, PA Metro Division","2,037,346","2,037,950","2,052,777","2,058,967","2,074,608","2,090,066",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Philadelphia, PA Metro Division","2,180,764","2,177,311","2,167,044","2,147,594","2,143,887","2,158,798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Wilmington, DE-MD-NJ Metro Division","739,277","739,605","741,251","746,422","753,430","760,272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Phoenix-Mesa-Chandler, AZ Metro Area","4,851,322","4,875,628","4,949,233","5,029,933","5,102,020","5,186,958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Pinehurst-Southern Pines, NC Metro Area","99,741","100,293","103,049","105,548","107,072","108,417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Pittsburgh, PA Metro Area","2,456,998","2,455,372","2,450,914","2,434,027","2,429,469","2,429,917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Pittsfield, MA Metro Area","129,028","129,812","130,199","129,551","128,863","128,726",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Pocatello, ID Metro Area","87,023","87,281","88,523","89,871","90,585","91,010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Portland-South Portland, ME Metro Area","551,744","552,599","558,373","563,795","567,916","571,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Portland-Vancouver-Hillsboro, OR-WA Metro Area","2,512,850","2,517,742","2,517,316","2,510,302","2,521,668","2,537,904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Port St. Lucie, FL Metro Area","487,654","490,130","504,225","522,261","540,427","556,336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Prescott Valley-Prescott, AZ Metro Area","236,211","237,228","242,392","246,266","249,499","252,013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Providence-Warwick, RI-MA Metro Area","1,676,652","1,673,306","1,676,975","1,680,699","1,688,482","1,700,901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Provo-Orem-Lehi, UT Metro Area","671,181","675,432","698,252","717,339","738,375","760,531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Pueblo, CO Metro Area","168,162","168,352","169,354","169,485","169,723","169,866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Punta Gorda, FL Metro Area","186,824","188,017","194,982","203,113","207,085","212,122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Racine-Mount Pleasant, WI Metro Area","198,227","198,065","196,829","196,710","197,407","198,651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Raleigh-Cary, NC Metro Area","1,413,975","1,417,148","1,451,314","1,483,195","1,522,844","1,562,009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Rapid City, SD Metro Area","147,404","147,818","150,849","153,972","155,882","156,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Reading, PA Metro Area","428,850","428,693","429,698","432,281","435,284","439,117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Redding, CA Metro Area","182,452","182,190","182,243","180,972","180,656","181,121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Reno, NV Metro Area","549,825","551,298","559,494","562,212","566,986","575,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Richmond, VA Metro Area","1,314,457","1,316,742","1,326,573","1,339,341","1,353,426","1,370,165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Riverside-San Bernardino-Ontario, CA Metro Area","4,601,631","4,608,189","4,646,102","4,675,657","4,704,354","4,744,214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Roanoke, VA Metro Area","315,258","315,242","314,758","314,295","314,887","315,749",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Rochester, MN Metro Area","226,327","226,573","227,556","228,307","229,429","230,742",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Rochester, NY Metro Area","1,065,355","1,062,975","1,061,174","1,055,881","1,054,815","1,057,218",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Rockford, IL Metro Area","338,817","338,302","336,586","335,165","335,453","337,103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Rocky Mount, NC Metro Area","143,855","143,939","143,566","144,403","145,742","147,114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Rome, GA Metro Area","98,580","98,583","98,498","99,586","100,407","101,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sacramento-Roseville-Folsom, CA Metro Area","2,398,834","2,401,696","2,409,061","2,423,591","2,434,464","2,463,127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Saginaw, MI Metro Area","190,122","189,883","189,533","188,425","187,769","187,714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".St. Cloud, MN Metro Area","199,676","199,846","200,760","202,126","203,677","205,878",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".St. George, UT Metro Area","180,289","182,029","191,552","197,898","202,735","207,943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".St. Joseph, MO-KS Metro Area","121,458","121,638","120,801","119,759","118,739","119,124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".St. Louis, MO-IL Metro Area","2,820,847","2,819,885","2,813,562","2,803,371","2,805,507","2,811,927",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Salem, OR Metro Area","433,335","434,308","437,264","439,374","440,164","443,416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Salinas, CA Metro Area","441,012","440,506","439,245","436,427","435,637","436,251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Salisbury, MD Metro Area","128,213","128,130","128,673","129,681","130,629","131,570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Salt Lake City-Murray, UT Metro Area","1,257,934","1,260,379","1,263,290","1,272,236","1,282,681","1,300,762",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".San Angelo, TX Metro Area","121,519","121,713","120,778","120,550","120,897","121,629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".San Antonio-New Braunfels, TX Metro Area","2,558,387","2,568,935","2,605,783","2,660,228","2,715,709","2,763,006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".San Diego-Chula Vista-Carlsbad, CA Metro Area","3,298,647","3,301,182","3,274,244","3,283,755","3,285,890","3,298,799",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sandusky, OH Metro Area","115,976","115,780","115,069","114,547","113,944","113,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".San Francisco-Oakland-Fremont, CA Metro Area","4,753,655","4,745,673","4,621,751","4,599,793","4,609,445","4,648,486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Oakland-Fremont-Berkeley, CA Metro Division","2,848,279","2,846,779","2,807,669","2,795,989","2,800,321","2,821,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..San Francisco-San Mateo-Redwood City, CA Metro Division","1,643,051","1,637,553","1,554,828","1,546,661","1,553,418","1,570,419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..San Rafael, CA Metro Division","262,325","261,341","259,254","257,143","255,706","256,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".San Jose-Sunnyvale-Santa Clara, CA Metro Area","2,000,487","1,989,335","1,945,023","1,951,368","1,965,478","1,995,484",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".San Luis Obispo-Paso Robles, CA Metro Area","282,448","281,924","279,468","282,535","282,007","281,843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Santa Cruz-Watsonville, CA Metro Area","272,140","271,768","260,904","265,851","263,699","262,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Santa Fe, NM Metro Area","154,826","155,056","155,429","155,768","156,507","157,765",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Santa Maria-Santa Barbara, CA Metro Area","448,217","448,083","437,117","445,286","443,521","444,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Santa Rosa-Petaluma, CA Metro Area","488,862","488,501","484,561","483,398","483,366","485,375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Savannah, GA Metro Area","404,795","405,312","409,485","418,858","426,182","431,589",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Scranton--Wilkes-Barre, PA Metro Area","567,595","566,802","568,157","568,723","571,249","574,009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Seattle-Tacoma-Bellevue, WA Metro Area","4,018,783","4,027,979","4,017,215","4,040,080","4,078,828","4,145,494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Everett, WA Metro Division","827,955","829,975","836,235","841,529","850,297","864,113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Seattle-Bellevue-Kent, WA Metro Division","2,269,666","2,274,349","2,253,242","2,271,238","2,296,813","2,340,211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Tacoma-Lakewood, WA Metro Division","921,162","923,655","927,738","927,313","931,718","941,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sebastian-Vero Beach-West Vero Corridor, FL Metro Area","159,789","160,452","163,903","167,698","170,487","172,139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sebring, FL Metro Area","101,232","101,340","103,286","105,954","108,151","109,778",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sheboygan, WI Metro Area","118,033","118,058","117,710","117,860","117,995","118,331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sherman-Denison, TX Metro Area","135,592","136,152","139,652","143,292","147,056","150,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Shreveport-Bossier City, LA Metro Area","393,403","392,522","388,986","385,316","384,001","383,269",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sierra Vista-Douglas, AZ Metro Area","125,440","125,533","126,147","125,497","124,881","125,773",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sioux City, IA-NE-SD Metro Area","144,376","144,365","143,963","144,010","145,070","145,994",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sioux Falls, SD-MN Metro Area","286,437","287,413","292,064","299,092","304,068","308,266",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Slidell-Mandeville-Covington, LA Metro Area","264,573","265,007","270,188","273,494","275,801","277,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".South Bend-Mishawaka, IN-MI Metro Area","324,500","324,241","323,838","324,205","325,224","325,294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Spartanburg, SC Metro Area","355,237","356,587","362,480","373,242","385,441","395,934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Spokane-Spokane Valley, WA Metro Area","585,792","587,787","593,160","598,108","601,596","604,962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Springfield, IL Metro Area","208,708","208,495","207,638","206,559","206,212","206,308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Springfield, MA Metro Area","465,833","463,714","462,640","461,440","462,128","464,151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Springfield, MO Metro Area","475,430","476,382","481,764","487,114","491,691","496,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Springfield, OH Metro Area","135,974","135,894","135,490","134,686","134,735","134,985",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".State College, PA Metro Area","158,164","157,987","158,008","157,992","159,087","159,805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Staunton-Stuarts Draft, VA Metro Area","125,436","125,675","126,083","126,603","127,269","128,481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Stockton-Lodi, CA Metro Area","779,232","780,676","788,096","795,880","805,909","816,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Sumter, SC Metro Area","105,557","105,493","104,879","104,068","104,410","104,776",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Syracuse, NY Metro Area","662,096","659,619","657,371","655,604","654,267","655,189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Tallahassee, FL Metro Area","384,304","385,674","388,343","391,819","395,143","397,675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Tampa-St. Petersburg-Clearwater, FL Metro Area","3,175,285","3,187,970","3,230,564","3,306,285","3,374,078","3,424,560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..St. Petersburg-Clearwater-Largo, FL Metro Division","959,111","959,839","959,703","964,693","967,301","965,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Tampa, FL Metro Division","2,216,174","2,228,131","2,270,861","2,341,592","2,406,777","2,458,690",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Terre Haute, IN Metro Area","168,874","168,779","168,742","168,543","168,657","168,874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Texarkana, TX-AR Metro Area","147,510","147,470","146,687","145,984","145,760","145,576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Toledo, OH Metro Area","606,234","605,777","602,375","601,058","601,004","601,396",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Topeka, KS Metro Area","233,133","232,904","232,847","231,775","232,166","232,648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Traverse City, MI Metro Area","153,451","153,657","154,849","155,794","156,309","156,634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Trenton-Princeton, NJ Metro Area","387,333","386,492","382,231","382,165","386,296","392,138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Tucson, AZ Metro Area","1,043,441","1,045,227","1,049,083","1,059,412","1,068,579","1,080,149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Tulsa, OK Metro Area","1,015,356","1,017,411","1,025,983","1,036,199","1,048,266","1,059,803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Tuscaloosa, AL Metro Area","269,780","274,085","277,612","278,800","280,175","281,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Twin Falls, ID Metro Area","114,286","114,642","117,150","119,201","120,978","122,565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Tyler, TX Metro Area","233,480","234,200","237,206","242,249","245,955","249,091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Urban Honolulu, HI Metro Area","1,016,494","1,012,407","1,004,349","995,652","994,576","998,747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Utica-Rome, NY Metro Area","292,261","291,134","289,680","288,078","287,581","287,932",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Valdosta, GA Metro Area","148,139","148,353","148,991","149,748","151,266","152,588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Vallejo, CA Metro Area","453,551","452,887","450,819","449,724","451,060","455,101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Victoria, TX Metro Area","98,340","98,338","98,051","98,272","98,939","99,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Vineland, NJ Metro Area","154,152","153,724","152,100","151,686","153,338","155,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area","1,780,046","1,781,773","1,785,817","1,785,895","1,788,412","1,794,278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Visalia, CA Metro Area","473,121","473,944","476,939","478,288","480,747","483,546",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Waco, TX Metro Area","295,780","296,403","299,356","301,913","305,430","307,123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Walla Walla, WA Metro Area","62,587","62,629","62,232","62,085","61,789","62,068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Warner Robins, GA Metro Area","191,628","192,400","195,499","198,275","200,762","204,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","6,278,595","6,260,475","6,259,238","6,289,810","6,345,881","6,436,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Arlington-Alexandria-Reston, VA-WV Metro Division","3,121,444","3,123,825","3,127,804","3,139,652","3,166,205","3,211,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Frederick-Gaithersburg-Bethesda, MD Metro Division","1,333,797","1,333,643","1,336,753","1,349,448","1,363,551","1,381,590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"..Washington, DC-MD Metro Division","1,823,354","1,803,007","1,794,681","1,800,710","1,816,125","1,843,357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
